"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,741271,2019000525028,59598.0,2019007412711,60029,1,1,59598.0,0,0,2,42,4,1,100,0,0,6,63,1,10,40000,1,11
2019,201901,741426,2019000533577,19814.4,2019007414261,260329,1,1,19814.4,0,0,2,62,1,1,100,0,0,6,63,3,30,6800,1,11
2019,201901,741426,2019000533577,19814.4,2019007414261,260329,1,2,18266.4,0,0,1,62,1,1,100,0,0,6,61,1,10,36000,1,11
2019,201901,741581,2019000543119,22910.4,2019007415811,10029,1,1,22910.4,2,1,1,35,1,1,100,0,0,6,65,1,10,65000,1,13
2019,201901,741581,2019000543119,22910.4,2019007415811,10029,1,2,15325.2,2,1,2,37,1,1,100,0,0,7,71,1,10,32000,1,11
2019,201901,741581,2019000543119,22910.4,2019007415811,10029,1,3,13622.4,0,0,2,8,6,1,100,0,0,1,15,0,0,999999,0,0
2019,201901,741581,2019000543119,22910.4,2019007415811,10029,1,4,11764.8,0,0,1,3,6,1,100,0,0,0,2,0,0,999999,0,0
2019,201901,741736,2019000551444,8204.4,2019007417361,160029,1,1,8204.4,1,0,2,36,1,1,100,0,0,7,71,1,10,10000,1,11
2019,201901,741736,2019000551444,8204.4,2019007417361,160029,1,2,7275.6,1,0,1,38,1,1,100,0,0,6,64,1,10,50000,1,11
2019,201901,741736,2019000551444,8204.4,2019007417361,160029,1,3,7120.8,0,0,2,11,6,1,100,0,0,2,22,0,0,999999,0,0
2019,201901,741890,2019000559701,12848.4,2019007418901,100529,1,1,12848.4,0,0,2,64,4,1,100,0,0,11,114,3,30,0,1,11
2019,201901,741890,2019000559701,12848.4,2019007418901,100529,1,2,11764.8,0,0,2,65,4,1,100,0,0,10,101,1,10,80000,1,11
2019,201901,742045,2019000568358,14396.4,2019007420451,180729,1,1,14396.4,0,0,1,24,6,8,801,0,0,6,63,1,10,12000,1,11
2019,201901,742045,2019000568358,14396.4,2019007420451,180729,1,2,12229.2,0,0,2,24,6,2,200,0,0,6,63,1,10,6000,1,11
2019,201901,742200,2019000576393,3560.4,2019007422001,30029,1,1,3560.4,1,0,2,48,1,1,100,0,0,11,116,1,10,137000,1,11
2019,201901,742200,2019000576393,3560.4,2019007422001,30029,1,2,1702.8,1,0,1,50,1,1,100,0,0,6,65,1,10,0,1,11
2019,201901,742200,2019000576393,3560.4,2019007422001,30029,1,3,2167.2,0,0,2,18,6,1,100,0,0,6,63,1,10,1800,1,11
2019,201901,742510,2019000593043,4953.6,2019007425101,40029,1,1,4953.6,0,0,2,57,6,1,100,0,0,10,101,1,10,37000,1,11
2019,201901,742819,2019000610569,46904.4,2019007428191,260329,1,1,46904.4,0,0,1,47,1,1,100,0,0,6,63,1,10,65000,1,11
2019,201901,742819,2019000610569,46904.4,2019007428191,260329,1,2,63622.8,0,0,2,48,1,1,100,0,0,7,71,1,10,50000,1,11
2019,201901,743129,2019000628381,16563.6,2019007431291,220029,1,1,16563.6,0,0,1,56,6,1,100,0,0,10,101,1,10,44000,2,20
2019,201901,743284,2019000635790,5882.4,2019007432841,250029,1,1,5882.4,0,0,2,63,1,1,100,0,0,7,71,1,10,52000,1,11
2019,201901,743284,2019000635790,5882.4,2019007432841,250029,1,2,4334.4,0,0,1,56,1,1,100,0,0,8,81,1,10,90000,1,11
2019,201901,743438,2019000644343,64396.8,2019007434381,180229,1,1,64396.8,3,0,2,37,6,2,200,0,0,6,65,1,10,91000,1,11
2019,201901,743438,2019000644343,64396.8,2019007434381,180229,1,2,99846.0,0,0,1,15,6,2,200,0,0,2,26,0,0,999999,0,0
2019,201901,743438,2019000644343,64396.8,2019007434381,180229,1,3,66873.6,0,0,2,12,6,2,200,0,0,2,23,0,0,999999,0,0
2019,201901,743438,2019000644343,64396.8,2019007434381,180229,1,4,66564.0,0,0,2,5,6,2,200,0,0,0,2,0,0,999999,0,0
2019,201901,743593,2019000652486,2322.0,2019007435931,130029,1,1,2322.0,0,0,2,54,1,1,100,0,0,7,71,1,10,105000,1,11
2019,201901,743593,2019000652486,2322.0,2019007435931,130029,1,2,1857.6,0,0,1,53,1,1,100,0,0,6,63,1,10,12200,1,11
2019,201901,743748,2019000661448,12384.0,2019007437481,10029,1,1,12384.0,1,0,2,90,5,1,100,0,0,7,71,3,30,0,1,11
2019,201901,743748,2019000661448,12384.0,2019007437481,10029,1,2,17028.0,0,0,2,61,5,1,100,0,0,7,71,1,10,30000,1,11
2019,201901,743903,2019000669950,1393.2,2019007439031,90329,1,1,1548.0,1,0,2,50,1,1,100,0,0,7,71,1,10,90000,1,11
2019,201901,743903,2019000669950,1393.2,2019007439031,90329,1,2,1702.8,1,0,1,49,1,1,100,0,0,6,63,3,30,25000,1,11
2019,201901,743903,2019000669950,1393.2,2019007439031,90329,1,3,3096.0,2,2,2,26,6,1,100,0,0,8,81,1,10,27000,1,11
2019,201901,743903,2019000669950,1393.2,2019007439031,90329,1,4,2012.4,0,0,1,4,6,1,100,0,0,0,2,0,0,999999,0,0
2019,201901,743903,2019000669950,1393.2,2019007439031,90329,1,5,1548.0,0,0,2,2,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,744058,2019000679004,19350.0,2019007440581,180829,1,1,19350.0,0,0,2,39,6,1,100,0,0,10,101,1,10,73000,1,11
2019,201901,744212,2019000686562,12848.4,2019007442121,180229,1,1,12848.4,4,2,1,35,1,1,100,0,0,11,114,1,10,70000,1,11
2019,201901,744212,2019000686562,12848.4,2019007442121,180229,1,2,10990.8,4,2,2,32,1,1,100,0,0,11,114,1,10,10000,1,11
2019,201901,744212,2019000686562,12848.4,2019007442121,180229,1,3,14396.4,0,0,2,7,6,1,100,0,0,1,12,0,0,999999,0,0
2019,201901,744212,2019000686562,12848.4,2019007442121,180229,1,4,16254.0,0,0,1,5,6,1,100,0,0,1,11,0,0,999999,0,0
2019,201901,744212,2019000686562,12848.4,2019007442121,180229,1,5,15480.0,0,0,2,3,6,1,100,0,0,0,2,0,0,999999,0,0
2019,201901,744212,2019000686562,12848.4,2019007442121,180229,1,6,15480.0,0,0,1,0,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,744367,2019000695489,2322.0,2019007443671,120029,1,1,2322.0,1,0,2,74,5,1,100,0,0,6,65,3,30,0,1,11
2019,201901,744367,2019000695489,2322.0,2019007443671,120029,1,2,2322.0,0,0,1,51,6,1,100,0,0,8,81,1,10,15600,1,11
2019,201901,744677,2019000712946,7275.6,2019007446771,30029,1,1,7275.6,1,1,1,29,4,1,100,0,0,6,63,1,10,22000,1,11
2019,201901,744677,2019000712946,7275.6,2019007446771,30029,1,2,15480.0,0,0,1,2,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,744677,2019000712946,7275.6,2019007446771,30029,1,3,13777.2,0,0,1,28,6,1,100,0,0,6,63,1,10,25000,1,11
2019,201901,744832,2019000721300,5418.0,2019007448321,70029,1,1,5418.0,0,0,2,51,6,1,100,0,0,7,71,1,10,24000,1,11
2019,201901,744986,2019000731082,9907.2,2019007449861,90229,1,1,10062.0,0,0,1,59,6,1,100,0,0,8,81,1,12,37000,1,11
2019,201901,745141,2019000738929,15634.8,2019007451411,80029,1,1,15789.6,0,0,2,59,4,1,100,0,0,8,81,1,10,24000,2,20
2019,201901,745141,2019000738929,15634.8,2019007451411,80029,1,2,24922.8,0,0,1,53,3,1,100,0,0,5,50,3,30,0,1,11
2019,201901,745451,2019000755456,6346.8,2019007454511,100129,1,1,6346.8,0,0,1,65,1,1,100,0,0,6,63,3,30,0,1,11
2019,201901,745451,2019000755456,6346.8,2019007454511,100129,1,2,7275.6,0,0,2,52,1,1,100,0,0,6,63,1,10,41500,1,11
2019,201901,745760,2019000772834,24922.8,2019007457601,190229,1,1,24922.8,1,0,2,44,6,1,100,0,0,6,64,1,10,13000,1,11
2019,201901,745760,2019000772834,24922.8,2019007457601,190229,1,2,32043.6,1,0,1,47,6,1,100,0,0,7,71,3,30,0,1,11
2019,201901,745760,2019000772834,24922.8,2019007457601,190229,1,3,17492.4,0,0,1,7,6,1,100,0,0,1,14,0,0,999999,0,0
2019,201901,745760,2019000772834,24922.8,2019007457601,190229,1,4,21981.6,0,0,1,74,5,1,100,0,0,6,63,3,30,0,1,11
2019,201901,745915,2019000780783,3096.0,2019007459151,30029,1,1,3250.8,2,0,2,36,1,1,100,0,0,10,101,1,10,38000,1,11
2019,201901,745915,2019000780783,3096.0,2019007459151,30029,1,2,3096.0,2,0,1,35,1,1,100,0,0,10,101,1,10,88000,1,11
2019,201901,745915,2019000780783,3096.0,2019007459151,30029,1,3,3715.2,0,0,2,15,6,1,100,0,0,3,30,0,0,999999,0,0
2019,201901,745915,2019000780783,3096.0,2019007459151,30029,1,4,2631.6,0,0,2,10,6,1,100,0,0,1,17,0,0,999999,0,0
2019,201901,746070,2019000788042,17647.2,2019007460701,210029,1,1,17647.2,0,0,1,26,6,1,100,0,0,10,101,1,10,34000,1,11
2019,201901,746534,2019000812317,4334.4,2019007465341,80029,1,1,4334.4,2,0,1,47,1,1,100,0,0,6,63,1,10,100000,1,11
2019,201901,746534,2019000812317,4334.4,2019007465341,80029,1,2,8204.4,2,0,2,47,1,1,100,0,0,6,63,1,10,29300,1,11
2019,201901,746534,2019000812317,4334.4,2019007465341,80029,1,3,4334.4,0,0,2,21,6,1,100,0,0,6,63,1,10,19000,1,11
2019,201901,746534,2019000812317,4334.4,2019007465341,80029,1,4,4334.4,0,0,2,20,6,1,100,0,0,6,63,1,10,20400,1,11
2019,201901,746534,2019000812317,4334.4,2019007465341,80029,1,5,10681.2,0,0,2,24,6,3,399,0,0,6,63,1,10,30000,1,11
2019,201901,746534,2019000812317,4334.4,2019007465341,80029,1,6,5108.4,0,0,1,19,6,1,100,0,0,6,63,1,10,3000,1,11
2019,201901,746689,2019000820864,21207.6,2019007466891,220029,1,1,21052.8,3,0,2,33,1,1,100,0,0,10,101,1,10,59000,1,11
2019,201901,746689,2019000820864,21207.6,2019007466891,220029,1,2,23684.4,3,0,1,34,1,1,100,0,0,7,71,1,10,40100,1,11
2019,201901,746689,2019000820864,21207.6,2019007466891,220029,1,3,40557.6,0,0,1,16,6,1,100,0,0,4,40,3,30,0,0,0
2019,201901,746689,2019000820864,21207.6,2019007466891,220029,1,4,25077.6,0,0,2,11,6,1,100,0,0,2,22,0,0,999999,0,0
2019,201901,746689,2019000820864,21207.6,2019007466891,220029,1,5,21207.6,0,0,1,6,6,1,100,0,0,1,12,0,0,999999,0,0
2019,201901,746844,2019000830207,18421.2,2019007468441,100429,1,1,18421.2,0,0,2,61,6,1,100,0,0,11,114,1,10,5800,1,11
2019,201901,746999,2019000838905,4644.0,2019007469991,190229,1,1,4644.0,0,0,2,24,6,1,100,0,0,10,101,1,10,31500,1,11
2019,201901,746999,2019000838905,4644.0,2019007469991,190229,1,2,5108.4,0,0,1,21,6,1,100,0,0,6,63,1,10,24000,1,11
2019,201901,747154,2019000848063,14241.6,2019007471541,30029,1,1,14241.6,1,1,1,30,6,1,100,0,0,6,63,1,10,25000,1,11
2019,201901,747154,2019000848063,14241.6,2019007471541,30029,1,2,13003.2,0,0,2,0,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,747154,2019000848063,14241.6,2019007471541,30029,1,3,6346.8,0,0,2,24,6,1,100,0,0,10,101,1,10,29000,1,11
2019,201901,747308,2019000857106,8978.4,2019007473081,210029,1,1,9133.2,0,0,1,56,1,1,100,0,0,6,65,3,30,0,1,11
2019,201901,747308,2019000857106,8978.4,2019007473081,210029,1,2,12538.8,0,0,2,56,1,1,100,0,0,6,63,1,10,37900,1,11
2019,201901,747308,2019000857106,8978.4,2019007473081,210029,1,3,9597.6,0,0,2,11,6,1,100,0,0,2,22,0,0,999999,0,0
2019,201901,747308,2019000857106,8978.4,2019007473081,210029,1,4,9752.4,0,0,2,6,6,1,100,0,0,1,12,0,0,999999,0,0
2019,201901,747618,2019000874720,12538.8,2019007476181,100329,1,1,12384.0,0,0,2,42,4,1,100,0,0,6,65,1,10,20000,1,11
2019,201901,747618,2019000874720,12538.8,2019007476181,100329,1,2,11919.6,0,0,1,31,6,1,100,0,0,6,65,1,10,20000,1,11
2019,201901,747928,2019000892403,26161.2,2019007479281,100129,1,1,26161.2,3,0,2,38,6,1,100,4,416,6,63,1,10,52000,1,11
2019,201901,747928,2019000892403,26161.2,2019007479281,100129,1,2,38390.4,3,3,2,19,6,1,100,4,416,6,63,3,30,0,1,11
2019,201901,747928,2019000892403,26161.2,2019007479281,100129,1,3,30805.2,0,0,1,14,6,1,100,4,416,2,25,0,0,999999,0,0
2019,201901,747928,2019000892403,26161.2,2019007479281,100129,1,4,45356.4,0,0,2,11,6,1,100,4,416,2,22,0,0,999999,0,0
2019,201901,747928,2019000892403,26161.2,2019007479281,100129,1,5,24613.2,0,0,2,3,6,1,100,4,416,0,2,0,0,999999,0,0
2019,201901,747928,2019000892403,26161.2,2019007479281,100129,1,6,24458.4,0,0,2,3,6,1,100,4,416,0,2,0,0,999999,0,0
2019,201901,747928,2019000892403,26161.2,2019007479281,100129,1,7,24613.2,0,0,2,1,6,1,100,4,416,0,1,0,0,999999,0,0
2019,201901,748392,2019000918557,10526.4,2019007483921,100229,1,1,10681.2,0,0,1,43,4,1,100,0,0,8,81,1,10,36000,2,20
2019,201901,748392,2019000918557,10526.4,2019007483921,100229,1,2,12693.6,0,0,1,56,6,2,200,0,0,6,65,1,10,40000,1,11
2019,201901,748547,2019000925797,13003.2,2019007485471,10029,1,1,13003.2,2,0,1,53,1,1,100,0,0,10,101,3,30,0,1,13
2019,201901,748547,2019000925797,13003.2,2019007485471,10029,1,2,7430.4,2,0,2,48,1,1,100,0,0,10,101,1,10,70000,1,11
2019,201901,748547,2019000925797,13003.2,2019007485471,10029,1,3,13777.2,0,0,1,16,6,1,100,0,0,4,40,1,10,0,0,0
2019,201901,748547,2019000925797,13003.2,2019007485471,10029,1,4,11145.6,0,0,1,12,6,1,100,0,0,2,23,0,0,999999,0,0
2019,201901,748702,2019000934222,26006.4,2019007487021,100129,1,1,26006.4,0,0,1,28,6,2,200,0,0,6,63,1,10,39000,1,11
2019,201901,748856,2019000941517,21672.0,2019007488561,50029,1,1,21672.0,0,0,1,55,6,1,100,0,0,10,101,1,10,58000,1,11
2019,201901,749011,2019000949841,13622.4,2019007490111,50029,1,1,13467.6,2,0,2,44,1,1,100,0,0,10,101,1,10,57000,1,11
2019,201901,749011,2019000949841,13622.4,2019007490111,50029,1,2,8359.2,2,0,1,47,1,1,100,0,0,7,71,1,10,6800,1,11
2019,201901,749011,2019000949841,13622.4,2019007490111,50029,1,3,12848.4,0,0,1,17,6,1,100,0,0,4,40,1,10,10000,1,11
2019,201901,749011,2019000949841,13622.4,2019007490111,50029,1,4,12538.8,0,0,2,13,6,1,100,0,0,2,25,0,0,999999,0,0
2019,201901,749166,2019000958504,20433.6,2019007491661,260229,1,1,20433.6,3,0,2,42,3,1,100,0,0,10,101,1,10,35000,2,20
2019,201901,749166,2019000958504,20433.6,2019007491661,260229,1,2,20743.2,0,0,1,17,6,1,100,0,0,5,50,3,30,0,1,11
2019,201901,749166,2019000958504,20433.6,2019007491661,260229,1,3,20588.4,0,0,1,15,6,1,100,0,0,3,30,0,0,999999,0,0
2019,201901,749166,2019000958504,20433.6,2019007491661,260229,1,4,16563.6,0,0,1,13,6,1,100,0,0,2,25,0,0,999999,0,0
2019,201901,749166,2019000958504,20433.6,2019007491661,260229,1,5,10062.0,0,0,2,36,4,2,200,0,0,10,101,1,10,22000,1,11
2019,201901,749321,2019000967016,15789.6,2019007493211,200129,1,1,15789.6,1,0,2,56,1,1,100,0,0,6,65,3,30,0,1,11
2019,201901,749321,2019000967016,15789.6,2019007493211,200129,1,2,14241.6,1,0,1,60,1,1,100,0,0,6,64,1,10,104000,1,11
2019,201901,749321,2019000967016,15789.6,2019007493211,200129,1,3,20898.0,2,0,2,36,1,1,100,0,0,8,81,1,10,0,1,11
2019,201901,749321,2019000967016,15789.6,2019007493211,200129,1,4,14396.4,0,0,2,11,6,1,100,0,0,2,22,0,0,999999,0,0
2019,201901,749321,2019000967016,15789.6,2019007493211,200129,1,5,14551.2,0,0,2,8,6,1,100,0,0,1,14,0,0,999999,0,0
2019,201901,749321,2019000967016,15789.6,2019007493211,200129,1,6,23220.0,2,0,1,37,1,1,100,0,0,6,63,1,10,0,1,11
2019,201901,749476,2019000974008,19659.6,2019007494761,170329,1,1,19659.6,1,1,2,35,4,1,100,0,0,10,101,1,10,43000,1,11
2019,201901,749476,2019000974008,19659.6,2019007494761,170329,1,2,16254.0,1,1,1,33,6,1,100,0,0,8,81,1,10,60000,1,11
2019,201901,749476,2019000974008,19659.6,2019007494761,170329,1,3,22600.8,0,0,1,1,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,749630,2019000981831,11455.2,2019007496301,170329,1,1,11455.2,1,1,2,36,2,1,100,0,0,11,114,1,10,100000,1,11
2019,201901,749630,2019000981831,11455.2,2019007496301,170329,1,2,10836.0,0,0,2,0,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,749630,2019000981831,11455.2,2019007496301,170329,1,3,11919.6,0,0,2,34,6,1,100,0,0,6,63,2,20,9600,1,11
2019,201901,749785,2019000989224,13158.0,2019007497851,100229,1,1,13158.0,0,0,1,61,4,1,100,0,0,7,71,1,10,80000,2,20
2019,201901,750714,2019001042992,14241.6,2019007507141,190229,1,1,14241.6,2,0,2,41,4,2,200,0,0,11,114,1,10,42000,1,11
2019,201901,750714,2019001042992,14241.6,2019007507141,190229,1,2,28328.4,0,0,2,19,6,2,200,0,0,7,71,1,10,10000,1,11
2019,201901,750714,2019001042992,14241.6,2019007507141,190229,1,3,13467.6,0,0,2,14,6,2,200,0,0,2,26,0,0,999999,0,0
2019,201901,751024,2019001060084,19969.2,2019007510241,210029,1,1,19814.4,1,0,2,60,1,1,100,0,0,8,81,3,30,0,1,11
2019,201901,751024,2019001060084,19969.2,2019007510241,210029,1,2,13932.0,1,0,1,62,1,1,100,0,0,6,63,1,10,35000,1,11
2019,201901,751024,2019001060084,19969.2,2019007510241,210029,1,3,14396.4,2,2,2,36,1,1,100,0,0,11,114,1,10,35000,1,11
2019,201901,751024,2019001060084,19969.2,2019007510241,210029,1,4,23220.0,0,0,1,4,6,1,100,0,0,1,11,0,0,999999,0,0
2019,201901,751024,2019001060084,19969.2,2019007510241,210029,1,5,11300.4,0,0,2,2,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,751024,2019001060084,19969.2,2019007510241,210029,1,6,12693.6,2,2,1,37,1,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,751333,2019001078267,6501.6,2019007513331,160029,1,1,6501.6,1,0,2,71,1,1,100,0,0,6,63,3,30,0,1,11
2019,201901,751333,2019001078267,6501.6,2019007513331,160029,1,2,7120.8,1,0,1,65,1,1,100,0,0,7,71,1,10,9000,1,11
2019,201901,751333,2019001078267,6501.6,2019007513331,160029,1,3,4798.8,3,1,2,46,4,1,100,0,0,6,63,1,10,15000,1,11
2019,201901,751333,2019001078267,6501.6,2019007513331,160029,1,4,4489.2,0,0,2,28,6,1,100,0,0,6,64,1,10,18700,1,11
2019,201901,751333,2019001078267,6501.6,2019007513331,160029,1,5,4798.8,0,0,1,26,6,1,100,0,0,5,50,1,10,11500,1,11
2019,201901,751333,2019001078267,6501.6,2019007513331,160029,1,6,10062.0,0,0,1,3,6,1,100,0,0,0,2,0,0,999999,0,0
2019,201901,751333,2019001078267,6501.6,2019007513331,160029,1,7,4644.0,0,0,2,26,6,1,100,0,0,6,63,1,10,20000,1,11
2019,201901,751643,2019001094839,14706.0,2019007516431,40029,1,1,14706.0,0,0,2,57,1,1,100,0,0,6,63,1,10,50000,1,11
2019,201901,751643,2019001094839,14706.0,2019007516431,40029,1,2,18111.6,0,0,1,65,1,1,100,0,0,6,65,3,30,0,2,20
2019,201901,751798,2019001102808,4489.2,2019007517981,80029,1,1,4334.4,0,0,1,58,1,1,100,0,0,6,63,1,10,40000,1,11
2019,201901,751798,2019001102808,4489.2,2019007517981,80029,1,2,3560.4,0,0,2,57,1,1,100,0,0,6,64,1,10,33900,1,11
2019,201901,751952,2019001110547,11455.2,2019007519521,180729,1,1,11455.2,0,0,1,64,1,1,100,0,0,10,101,1,10,57000,1,11
2019,201901,751952,2019001110547,11455.2,2019007519521,180729,1,2,10990.8,0,0,2,62,1,1,100,0,0,10,101,1,10,26200,1,11
2019,201901,752107,2019001119048,21672.0,2019007521071,140029,1,1,21672.0,1,0,1,59,1,1,100,0,0,8,81,3,30,0,2,20
2019,201901,752107,2019001119048,21672.0,2019007521071,140029,1,2,31114.8,1,0,2,58,1,1,100,0,0,6,63,3,30,0,1,11
2019,201901,752107,2019001119048,21672.0,2019007521071,140029,1,3,3405.6,4,1,2,35,1,1,100,0,0,7,71,1,10,38000,1,11
2019,201901,752107,2019001119048,21672.0,2019007521071,140029,1,4,31114.8,0,0,1,11,6,1,100,0,0,2,22,0,0,999999,0,0
2019,201901,752107,2019001119048,21672.0,2019007521071,140029,1,5,23374.8,0,0,2,10,6,1,100,0,0,1,17,0,0,999999,0,0
2019,201901,752107,2019001119048,21672.0,2019007521071,140029,1,6,23220.0,0,0,2,5,6,1,100,0,0,0,2,0,0,999999,0,0
2019,201901,752107,2019001119048,21672.0,2019007521071,140029,1,7,31114.8,0,0,1,3,6,1,100,0,0,0,2,0,0,999999,0,0
2019,201901,752107,2019001119048,21672.0,2019007521071,140029,1,8,2941.2,4,1,1,38,1,1,100,0,0,11,114,3,30,0,2,20
2019,201901,752262,2019001128157,14860.8,2019007522621,100529,1,1,14860.8,1,0,2,40,1,1,100,0,0,11,114,1,10,68000,1,11
2019,201901,752262,2019001128157,14860.8,2019007522621,100529,1,2,14860.8,1,0,1,38,1,1,100,0,0,10,101,1,10,58000,1,11
2019,201901,752262,2019001128157,14860.8,2019007522621,100529,1,3,14551.2,0,0,1,5,6,1,100,0,0,1,11,0,0,999999,0,0
2019,201901,752417,2019001137548,7275.6,2019007524171,50029,1,1,7275.6,2,0,1,41,6,1,100,0,0,6,63,1,10,50000,1,11
2019,201901,752417,2019001137548,7275.6,2019007524171,50029,1,2,5418.0,0,0,2,14,6,1,100,0,0,2,26,0,0,999999,0,0
2019,201901,752417,2019001137548,7275.6,2019007524171,50029,1,3,5418.0,0,0,2,11,6,1,100,0,0,1,17,0,0,999999,0,0
2019,201901,752417,2019001137548,7275.6,2019007524171,50029,1,4,5108.4,0,0,2,40,6,1,100,0,0,8,81,1,10,35000,1,11
2019,201901,753036,2019001172155,29412.0,2019007530361,200129,1,1,29412.0,1,0,1,48,1,1,100,0,0,6,65,1,10,65000,1,11
2019,201901,753036,2019001172155,29412.0,2019007530361,200129,1,2,30805.2,1,0,2,45,1,1,100,0,0,6,63,1,12,3800,1,11
2019,201901,753036,2019001172155,29412.0,2019007530361,200129,1,3,33282.0,0,0,2,19,6,1,100,0,0,6,65,1,10,6800,1,11
2019,201901,753191,2019001181723,15944.4,2019007531911,260229,1,1,15944.4,0,0,2,84,5,1,100,0,0,10,101,3,30,0,1,11
2019,201901,753191,2019001181723,15944.4,2019007531911,260229,1,2,12538.8,0,0,1,24,6,1,100,0,0,6,63,1,10,25000,1,11
2019,201901,753346,2019001188488,13312.8,2019007533461,110029,1,1,13312.8,0,0,1,59,1,1,100,0,0,8,81,1,10,418000,1,11
2019,201901,753346,2019001188488,13312.8,2019007533461,110029,1,2,32043.6,0,0,2,57,1,7,700,4,413,6,63,1,10,32000,1,11
2019,201901,753500,2019001197031,8049.6,2019007535001,70029,1,1,8049.6,0,0,1,59,6,1,100,0,0,6,63,1,10,28100,1,11
2019,201901,753655,2019001206187,19969.2,2019007536551,200129,1,1,20124.0,0,0,1,52,1,1,100,0,0,7,71,1,10,70000,1,11
2019,201901,753655,2019001206187,19969.2,2019007536551,200129,1,2,15944.4,0,0,2,47,1,1,100,0,0,8,81,1,10,37000,1,11
2019,201901,753810,2019001215729,66564.0,2019007538101,110029,1,1,66564.0,0,0,1,32,6,1,100,0,0,6,63,1,10,16000,1,11
2019,201901,753810,2019001215729,66564.0,2019007538101,110029,1,2,60217.2,1,0,2,58,1,1,100,0,0,6,63,1,10,16800,1,11
2019,201901,753810,2019001215729,66564.0,2019007538101,110029,1,3,72136.8,1,0,1,58,1,1,100,0,0,6,63,1,10,65000,1,11
2019,201901,753965,2019001224403,22910.4,2019007539651,90329,1,1,23065.2,0,0,2,36,6,1,100,0,0,10,101,1,10,65000,1,11
2019,201901,754274,2019001240056,15480.0,2019007542741,90329,1,1,15634.8,2,2,2,21,6,1,100,0,0,6,63,1,10,32200,1,11
2019,201901,754274,2019001240056,15480.0,2019007542741,90329,1,2,23529.6,0,0,1,3,6,1,100,0,0,0,2,0,0,999999,0,0
2019,201901,754274,2019001240056,15480.0,2019007542741,90329,1,3,19814.4,0,0,2,2,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,754274,2019001240056,15480.0,2019007542741,90329,1,4,46749.6,1,0,2,39,4,1,100,0,0,6,64,3,30,130,1,11
2019,201901,754429,2019001247979,13932.0,2019007544291,190129,1,1,14086.8,2,0,2,43,4,2,200,0,0,6,63,1,10,19000,1,11
2019,201901,754429,2019001247979,13932.0,2019007544291,190129,1,2,13158.0,0,0,2,17,6,2,200,0,0,3,30,3,30,0,1,11
2019,201901,754429,2019001247979,13932.0,2019007544291,190129,1,3,12848.4,0,0,2,15,6,2,200,0,0,2,26,0,0,999999,0,0
2019,201901,754584,2019001256934,21981.6,2019007545841,170229,1,1,21981.6,2,0,1,52,1,2,200,0,0,7,71,1,10,42000,1,11
2019,201901,754584,2019001256934,21981.6,2019007545841,170229,1,2,41176.8,2,0,2,49,1,2,200,0,0,6,63,1,10,24000,1,11
2019,201901,754584,2019001256934,21981.6,2019007545841,170229,1,3,50310.0,0,0,1,21,6,2,200,0,0,8,81,2,20,800,1,11
2019,201901,754584,2019001256934,21981.6,2019007545841,170229,1,4,21826.8,0,0,2,5,6,2,200,0,0,1,12,0,0,999999,0,0
2019,201901,754584,2019001256934,21981.6,2019007545841,170229,1,5,20588.4,1,0,2,67,6,2,200,0,0,0,2,3,30,0,1,11
2019,201901,754739,2019001265520,4489.2,2019007547391,140029,1,1,4489.2,0,0,2,63,4,1,100,0,0,7,71,1,10,26300,1,11
2019,201901,754894,2019001275149,12074.4,2019007548941,200129,1,1,12074.4,0,0,2,57,1,1,100,0,0,11,114,1,10,84000,1,11
2019,201901,754894,2019001275149,12074.4,2019007548941,200129,1,2,10990.8,0,0,1,57,1,1,100,0,0,11,114,1,10,96000,1,11
2019,201901,755203,2019001291033,11610.0,2019007552031,10029,1,1,11610.0,2,0,2,31,6,8,801,0,0,6,65,1,10,17000,1,11
2019,201901,755203,2019001291033,11610.0,2019007552031,10029,1,2,14551.2,0,0,2,13,6,8,801,0,0,2,23,0,0,999999,0,0
2019,201901,755203,2019001291033,11610.0,2019007552031,10029,1,3,14396.4,0,0,2,11,6,8,801,0,0,1,17,0,0,999999,0,0
2019,201901,755668,2019001314900,10990.8,2019007556681,170329,1,1,10990.8,0,0,1,56,1,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,755668,2019001314900,10990.8,2019007556681,170329,1,2,11455.2,0,0,2,56,1,1,100,0,0,6,65,1,10,70000,1,11
2019,201901,755977,2019001332213,39783.6,2019007559771,180129,1,1,39783.6,0,0,1,44,6,2,200,0,0,6,64,1,10,25000,1,11
